scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target,alpha_accuracy,content,alpha_target_sd,alpha_accuracy_sd,content_sd
All,Differing-content,1,0.2,0.0025,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_3,Prior,,-0.30166693112635196,0.2006146939424152,0.19966112301702302,0.04781277393905751,0.04949032258417091,0.050651470641708864
All,Differing-content,1,0.2,0.0025,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.9839,-0.3021415947543311,0.2008588394853741,0.19943133270106347,0.04767883301152859,0.049505750584145906,0.05063238758161226
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_1,Prior,,0.0012227843652004508,0.19959520873437586,0.20017103646854417,0.25,0.14999999999919672,0.14999999999919672
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.64438,-0.1241944539220302,0.22091539592233736,0.18436536771391251,0.20364500070156052,0.1567480780454875,0.13993347381703336
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_2,Prior,,-0.12355231066444494,0.2197403336949312,0.1814495392248598,0.2066907748460864,0.15727912034900096,0.13815725325703748
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.80958,-0.1773273411470045,0.23170419414520582,0.17272832156064266,0.17576388951515065,0.1601238113872309,0.13220111951005029
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_4,Prior,,-0.21020809826268952,0.23911961443268337,0.17143263162867198,0.15777780174418649,0.16172482691635326,0.13092793465399788
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.91416,-0.22869733309723533,0.24581295824048646,0.16695638323346945,0.14445042592051047,0.16279792997137538,0.1271501399201965
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_5,Prior,,-0.23014925822079482,0.24605109345880108,0.16890905476624649,0.1450002368545795,0.16350121664367853,0.12806898884519533
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.92737,-0.24272129146693944,0.250482467215531,0.1656223484290384,0.13550397596055688,0.16387758678271822,0.12551131573439545
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_3,Prior,,-0.1792076998919592,0.2309324108329778,0.17421366162008206,0.1762251349977427,0.160376809084682,0.13282680974537764
All,Differing-content,177,0.2,0.0225,0.2,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.8779,-0.2091281612860475,0.23996815478925454,0.16846924476435005,0.15661059405021424,0.16225190622095653,0.12876173555856407
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_1,Prior,,0.30002674443215216,0.49902820321978736,0.19998505036477737,0.05,0.25,0.05
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.4856,0.2918144710066082,0.633236524231237,0.1914558894815587,0.05103969161517566,0.20938153347273308,0.047122450814202084
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_2,Prior,,0.2911118458419096,0.6298886934542395,0.1916214400218871,0.051403017483121295,0.2116233563159861,0.046877483987509405
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.6686,0.28516297692602227,0.7002123669119045,0.1855578141461603,0.05167817941521144,0.17842109718731514,0.0447444243501397
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_4,Prior,,0.2802303001719946,0.7416647660784406,0.18010983483357698,0.05190750682057227,0.1549256411421796,0.042883280723170464
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.81169,0.2766489062080352,0.7673933039715022,0.17634750591229117,0.051997496333416354,0.1389154111412742,0.04134027723923984
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_5,Prior,,0.27702035425838023,0.7688628277278355,0.17652766175830953,0.05194640244232019,0.13821733182604012,0.04120009040854888
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.85244,0.2741057662044738,0.785334847738107,0.17339480980123528,0.052027860563120656,0.12672751494803203,0.03979472029079485
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_3,Prior,,0.28478997370749676,0.7002718550253846,0.18574716551827883,0.05172542255407228,0.17810291696164368,0.044822871936140256
All,Differing-content,52,0.2,0.0025,0.5,0.0625,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.75455,0.2800220520880898,0.7414070631590828,0.18093468123907697,0.051954239162777305,0.15514523031329563,0.04304410359327162
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_1,Prior,,-0.2990775289300703,0.4997145356359263,0.19990813646619912,0.14999999999919672,0.05,0.05
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.98803,-0.30467358995734434,0.5002657929305309,0.1996746470899767,0.14455317548746133,0.04986308416146875,0.049726788533769564
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.3029955869262271,0.5007475686913684,0.19929327806149214,0.14646105097501552,0.049721862005528215,0.050293339202312236
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.99048,-0.30561382289701067,0.5004395667566996,0.19880275210780232,0.14309394105981416,0.04971672272639779,0.050173260322854005
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.3079791245628426,0.5017384904163474,0.19910658243565119,0.14124557426823398,0.04957935458200496,0.05086376586138996
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.98913,-0.31127282280750557,0.5015833970887515,0.1985963709226464,0.1380638148025245,0.04958369572303799,0.05070173698549266
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.3107369939494418,0.5009390810079204,0.19969593382721249,0.13843772044320704,0.04986180095269007,0.05089205357138007
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.99048,-0.31307698956525415,0.501042015361266,0.19954017954938702,0.13564253659733416,0.04984454355651799,0.05081251869148805
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.306030499756974,0.5006609807115281,0.19900004604459479,0.14420100980078301,0.049758754762248766,0.05029713585510399
All,Differing-content,29,0.2,0.0025,0.5,0.0025,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.99119,-0.3086278103365952,0.5009453007266461,0.19861425105271868,0.1408733099025493,0.04983586223438145,0.05016225299142361
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Prior,,0.0004448092802095795,0.4996620517141973,0.8002653110926539,0.1499999999994,0.1499999999994,0.14999999999919672
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.14951000000000003,-0.11686021537079809,0.4483417287333983,0.6621751861397493,0.12915448145855676,0.1520191420113372,0.17941584209666775
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.11731174339749714,0.4480323233427766,0.666188504723496,0.1274270128082624,0.14930352938125702,0.1843638138437516
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.45877,-0.1668270774403661,0.42468643016189195,0.5706878715942589,0.11212620376288822,0.148614203877514,0.1808593615288733
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.19390619163397613,0.41045499763254223,0.515317708043439,0.10343542226087983,0.14635995504071217,0.173083279358047
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.77478,-0.21243890567906717,0.40496637785508294,0.47767304061853316,0.09626513034065434,0.14576304060847853,0.16228893279812684
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.2134368171113301,0.40389597059162546,0.4778293405734498,0.0960356951169535,0.1455558857227356,0.16320789528905993
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.83131,-0.2259955429706726,0.40086094760350854,0.4520997321436683,0.09010962607869667,0.14493488425459305,0.15462621831828352
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.16889422240099522,0.42385148358306773,0.5720500624773709,0.1132959469366703,0.14785893143930928,0.18472454378308786
All,Differing-content,446,0.8,0.0225,0.5,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.65747,-0.19650915928035023,0.4141244780444986,0.5119101596169513,0.10322086369834894,0.14667860135189054,0.1731934060821782
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_1,Prior,,0.30039519831097605,0.2001431739059691,0.1999979007043736,0.24999999999999997,0.05,0.1
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.24376,-0.030482192774962922,0.20459003302936665,0.18829220703941318,0.2529323350427537,0.05063586883474934,0.0954689496206669
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_2,Prior,,-0.007588091661419021,0.2050183002497071,0.1884359907988686,0.2766813200063047,0.050906053385140405,0.09518692933495067
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.63541,-0.15534729966336863,0.20770613123945714,0.18259998831539576,0.21066693523555993,0.051397761164959914,0.09267115015935855
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_4,Prior,,-0.2112910238750692,0.20954262764058273,0.17968486105903597,0.1806154229358432,0.05117894022337534,0.09073515288201145
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.90206,-0.23991645566903116,0.20996365427297067,0.17708363980216396,0.15862870449277616,0.051082788321368554,0.0893428826528063
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_5,Prior,,-0.23998056001401075,0.21078318838407623,0.17712337606643244,0.15880768764246456,0.05125305706661104,0.08914731370883351
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.93249,-0.25747751908096156,0.2118505785172039,0.17522329887282748,0.144717371101282,0.0513381315863666,0.08861521832192262
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_3,Prior,,-0.15425869287014643,0.20782887296269892,0.1827208890800661,0.21356800963680894,0.0510090931180051,0.09221949109632827
All,Differing-content,90,0.2,0.01,0.2,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.82539,-0.20838375589516508,0.20928107714101576,0.1797933187636598,0.17697154475997715,0.05109862005608569,0.0908446670539159
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Prior,,0.29994307652981417,0.1999696883063924,0.7995896864598244,0.05,0.14999999999919672,0.14999999999919672
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.024990000000000002,0.27446410893101114,0.14229590827686664,0.7202366363734195,0.05386044579365555,0.12862298727734064,0.1896446361189187
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Prior,,0.2729027556211763,0.14303143182471395,0.7225765355699022,0.054631802276316,0.12365472844387454,0.18966521690939933
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.048209999999999996,0.2440216055961363,0.12299242069875171,0.6292279706697379,0.058552202319849214,0.11748449715460751,0.22115742561092638
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Prior,,0.21404006180941687,0.12845364072428758,0.5312950042235409,0.06021735481939746,0.12205721906519358,0.23991438723704975
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.13057000000000002,0.18532746666101815,0.15009828755037175,0.4165869068394795,0.06184663548165651,0.13891206442147833,0.23588034653352374
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Prior,,0.18506587569076505,0.1515489956424118,0.42059016753443196,0.061924960444368286,0.1422283568898182,0.23511110121521644
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.20981999999999998,0.16010969429374264,0.1969140640340446,0.31375932006272095,0.06285641977633599,0.16485947219799607,0.20846971639577128
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Prior,,0.24415753478658525,0.12465410711824232,0.6351371529354725,0.05791600514064512,0.11465021743835432,0.22191893035950602
All,Differing-content,421,0.8,0.0225,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.08245,0.21415717126256875,0.12723397449928983,0.528025357403531,0.060560382734352984,0.12262704245839436,0.2387164150353613
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_1,Prior,,-3.995161707853195e-05,0.20039810631708202,0.7997519252877222,0.05,0.05,0.14999999999919672
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.2613,-0.01633231896212754,0.1913358580525644,0.7363259297074258,0.049135047599310415,0.04872409502896917,0.17014839585103442
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_2,Prior,,-0.01615114576524639,0.19144524018510148,0.7373847693757795,0.04937815613701076,0.04907369865850801,0.17326744090170546
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.35015999999999997,-0.03001831378855492,0.185839808165874,0.6675356140102942,0.04822421888134732,0.04827736973413648,0.1875328335328498
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_4,Prior,,-0.04021077297677537,0.18312085852424279,0.5995552243541342,0.04701349991997899,0.0467816222573657,0.2006380283875863
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.50169,-0.04937850210075032,0.18125095960208815,0.5367316134290693,0.045798310367704716,0.0463599843804656,0.19894304505512111
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_5,Prior,,-0.049320185813324216,0.180940488465677,0.5374608308568882,0.045637614374381276,0.04665727514055102,0.19904524145920136
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.5778,-0.05673463032117547,0.17982304360015397,0.4848638612601895,0.0446444667803748,0.046514337928190985,0.19206846680767337
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_3,Prior,,-0.02955937660815596,0.1861505442114222,0.670035875587222,0.0480963345226069,0.0476353560840266,0.1918340841467401
All,Differing-content,409,0.8,0.0225,0.2,0.0025,0.5,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.42709,-0.04063798885748206,0.18272312859641895,0.6008709205128415,0.04692127372935788,0.0468909577155139,0.19703155907029968
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Prior,,-0.30003016297195667,0.2000516617203229,0.1997031687781285,0.24999999999999997,0.05,0.14999999999919672
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.88811,-0.3610132424422109,0.20079839764490937,0.19552662117974626,0.17910237602552181,0.049995654397081236,0.1478104327574773
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Prior,,-0.3650369214457546,0.2008730987741168,0.19409504651364626,0.18225647544028795,0.050056205326061795,0.14707258255521857
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.94674,-0.3885803826282508,0.20132820801000256,0.19139675599332656,0.14873713064543176,0.05017384781127129,0.1451233157941499
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Prior,,-0.40470836705686736,0.20009470946425092,0.18585303143967005,0.13411757803582827,0.05058159454889207,0.14220791704410873
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.97606,-0.4131350708778544,0.20014922675077065,0.18430875473070318,0.11899357630996076,0.05055929589649145,0.14135113505027566
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Prior,,-0.41231377508848566,0.19984550097850862,0.18409167941129884,0.1239494825550841,0.05067247208689648,0.14058949637972082
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.97951,-0.4191638308265321,0.20029532378720893,0.1824417187120345,0.11166713017525107,0.050926136477704415,0.1402122662228556
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Prior,,-0.3895931890798259,0.20130195176958524,0.1904969693968616,0.15285566613372284,0.050211355675449335,0.14574758002398872
All,Differing-content,165,0.2,0.0225,0.2,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.97275,-0.4025297884461105,0.20142320266335192,0.18788389408486333,0.13265181648946456,0.050288251890016934,0.14422538622615255
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_1,Prior,,0.2991764857320435,0.20009879543800238,0.19999251299865603,0.14999999999919672,0.05,0.05
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.21675000000000003,0.1423710048973114,0.2082805334289683,0.19447017375634473,0.16279073754114126,0.05114405622838587,0.04864567442928972
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Prior,,0.14368284925251543,0.20824794226877336,0.19444630156890017,0.16609658602270158,0.05137744083007001,0.04877735379580366
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.45096,0.04202568701189747,0.21380976816758304,0.19096672740377937,0.14950106160867305,0.05200205554016093,0.0480329631811316
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.011357977788164842,0.21942557638241972,0.1889084113626386,0.1329358308656019,0.05351316703101809,0.04755274599374415
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.74818,-0.04636959413570523,0.22262850742110327,0.1868132283550051,0.121052515840446,0.05359084255522782,0.047025851478685377
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.0464565553571231,0.2228650801133917,0.18737353100957038,0.12058961966977157,0.053246818577939205,0.04662246073355429
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.81823,-0.06987165595839638,0.22535622985982495,0.18607125675702602,0.11163553621843697,0.05338760580716142,0.04612865719769589
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Prior,,0.04487572103509795,0.21415731038836736,0.1911796896080906,0.1488145487211478,0.0524934452925471,0.04857989551208588
All,Differing-content,8,0.2,0.0025,0.2,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.64007,-0.01200250682492956,0.21846644732371612,0.1886003876077554,0.13254931285302454,0.05305452419573722,0.04783527679366754
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_1,Prior,,-0.3012202584602693,0.5000050089003046,0.7999243516057527,0.24999999999999997,0.25,0.05
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.54698,-0.4260041640868497,0.41684299373936307,0.7938711943651438,0.1089638011173342,0.22931467594089877,0.05064128079976426
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_2,Prior,,-0.4291097130180701,0.4196024943714738,0.7932252312374621,0.10843427629654855,0.2290320856583734,0.050661852632319565
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.7723,-0.4506851017137553,0.36884279993799435,0.7894502777360494,0.07514119838048829,0.21017994056019562,0.051107730915780004
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Prior,,-0.4594062235072606,0.3378059208089606,0.7856812294638583,0.0643426797494859,0.19587622732312815,0.05097677092195734
All,Differing-content,291,0.8,0.0025,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.88111,-0.46498006877702186,0.3136438719369546,0.7834377472135096,0.054807966617549234,0.182715356387042,0.0509756478589378
